Delaware County,2010,82.43,78.89
Des Moines County,2010,79.86,76.62
Dickinson County,2010,83.7,78.24
Dubuque County,2010,81.36,77.64
Emmet County,2010,81.14,76.37
Fayette County,2010,81.29,76.57
Floyd County,2010,81.27,77.62
Franklin County,2010,81.68,77.07
Fremont County,2010,80.47,75.46
Greene County,2010,81.83,76.65
Grundy County,2010,81.82,77.42
Guthrie County,2010,81.83,76.65
Hamilton County,2010,82.53,76.93
Hancock County,2010,81.68,77.07
Hardin County,2010,81.2,76.17
Harrison County,2010,79.79,74.28
Henry County,2010,81.66,76.72
Howard County,2010,82.43,77.81
Humboldt County,2010,81.96,76.68
Ida County,2010,79.73,75.53
Iowa County,2010,82.34,77.59
Jackson County,2010,81.29,76.11
Jasper County,2010,81.3,75.62
Jefferson County,2010,80.75,76.83
Johnson County,2010,83.46,78.3
Jones County,2010,82.14,77.62
Keokuk County,2010,82.34,77.59
Kossuth County,2010,81.92,78.4
Lee County,2010,79.89,74.61
Linn County,2010,82.09,78.17
Louisa County,2010,81.77,76.67
Lucas County,2010,80.24,74.96
Lyon County,2010,81.45,76.96
Madison County,2010,81.18,75.88
Mahaska County,2010,80.98,76.52
Marion County,2010,81.07,76.75
Marshall County,2010,81.22,73.58
Mills County,2010,80.05,75.15
Mitchell County,2010,82.43,77.81
Monona County,2010,79.73,75.53
Monroe County,2010,80.55,76.26
Montgomery County,2010,80.47,75.46
Muscatine County,2010,80.97,76.51
OBrien County,2010,81.46,76.41
Osceola County,2010,81.45,76.96
Page County,2010,80.22,75.21
Palo Alto County,2010,81.14,76.37
Plymouth County,2010,82.84,78.15
Pocahontas County,2010,81.96,76.68
Polk County,2010,81.13,76.41
Pottawattamie County,2010,79.88,74.67
Poweshiek County,2010,81.43,77.96
Ringgold County,2010,80.85,76.29
Sac County,2010,81.02,77.33
Scott County,2010,80.78,75.83
Shelby County,2010,81.66,76.9
Sioux County,2010,83.49,77.98
Story County,2010,82.65,79.04
Tama County,2010,81.82,77.42
Taylor County,2010,80.85,76.29
Union County,2010,81.18,75.88
Van Buren County,2010,80.75,76.83
Wapello County,2010,78.98,74.26
Warren County,2010,80.83,76.82
Washington County,2010,81.77,76.67
Wayne County,2010,80.55,76.26
Webster County,2010,78.85,75.38
Winnebago County,2010,82.15,76.71
Winneshiek County,2010,83.67,78.56
Woodbury County,2010,80.06,75.73
Worth County,2010,82.15,76.71
Wright County,2010,81.16,76.72
Allen County,2010,78.54,74.52
Anderson County,2010,82.13,75
Atchison County,2010,79.27,74.95
Barber County,2010,80.55,75.82
Barton County,2010,79.89,74.91
Bourbon County,2010,80.11,73.66
Brown County,2010,81.5,75.66
Butler County,2010,79.68,75.4
Chase County,2010,80.6,75.99
Chautauqua County,2010,78.14,72.43
Cherokee County,2010,77.47,70.95
Cheyenne County,2010,80.87,75.7
Clark County,2010,79.73,75.22
Clay County,2010,80.64,75.33
Cloud County,2010,80.64,75.33
Coffey County,2010,82.13,75
Comanche County,2010,79.73,75.22
Cowley County,2010,78.49,73.45
Crawford County,2010,78.61,73.18
Decatur County,2010,80.87,75.7
Dickinson County,2010,80.91,76.89
Doniphan County,2010,79.27,74.95
Douglas County,2010,81.67,77.68
Edwards County,2010,80.62,74.72
Elk County,2010,78.14,72.43
Ellis County,2010,80.77,76.55
Ellsworth County,2010,80.39,74.84
Finney County,2010,80.4,75.82
Ford County,2010,79.73,75.22
Franklin County,2010,79.69,74.28
Geary County,2010,78.65,73.17
Gove County,2010,80.93,76.74
Graham County,2010,80.93,76.74
Grant County,2010,80.32,75.79
Gray County,2010,80.4,75.82
Greeley County,2010,80.22,76.74
Greenwood County,2010,80.6,75.99
Hamilton County,2010,80.22,76.74
Harper County,2010,80.55,75.82
Harvey County,2010,81.32,77.33
Haskell County,2010,80.4,75.82
Hodgeman County,2010,81.65,76.81
Jackson County,2010,80.96,75.52
Jefferson County,2010,80.33,76.13
Jewell County,2010,81.51,76.54
Johnson County,2010,83.04,79.42
Kearny County,2010,80.32,75.79
Kingman County,2010,80.55,75.82
Kiowa County,2010,79.73,75.22
Labette County,2010,79.16,73.64
Lane County,2010,80.22,76.74
Leavenworth County,2010,80.54,75.66
Lincoln County,2010,80.39,74.84
Linn County,2010,78.54,74.52
Logan County,2010,80.93,76.74
Lyon County,2010,80.67,75.77
McPherson County,2010,81,76.08
Marion County,2010,80.91,76.89
Marshall County,2010,81.33,76.65
Meade County,2010,79.73,75.22
Miami County,2010,80.4,75.76
Mitchell County,2010,80.3,75.42
Montgomery County,2010,78.14,72.43
Morris County,2010,80.6,75.99
Morton County,2010,80.32,75.79
Nemaha County,2010,81.5,75.66
Neosho County,2010,79.42,74.18
Ness County,2010,81.65,76.81
Norton County,2010,80.93,76.74
Osage County,2010,80.69,74.96
Osborne County,2010,81.51,76.54
Ottawa County,2010,80.3,75.42
Pawnee County,2010,81.65,76.81
Phillips County,2010,80.93,76.74
Pottawatomie County,2010,80.96,75.52
Pratt County,2010,80.07,74.8
Rawlins County,2010,80.87,75.7
Reno County,2010,80.07,74.8
Republic County,2010,81.33,76.65
Rice County,2010,80.62,74.72
Riley County,2010,82.27,78.33
Rooks County,2010,81.51,76.54
Rush County,2010,81.65,76.81
Russell County,2010,80.39,74.84
Saline County,2010,80.3,75.42
Scott County,2010,80.22,76.74
Sedgwick County,2010,79.76,75.39
Seward County,2010,79.62,74.02
Shawnee County,2010,80.41,74.73
Sheridan County,2010,80.93,76.74
Sherman County,2010,80.87,75.7
Smith County,2010,81.51,76.54
Stafford County,2010,80.62,74.72
Stanton County,2010,80.22,76.74
Stevens County,2010,80.32,75.79
Sumner County,2010,79.24,73.89
Thomas County,2010,80.87,75.7
Trego County,2010,80.93,76.74
Wabaunsee County,2010,80.69,74.96
Wallace County,2010,80.22,76.74
Washington County,2010,81.33,76.65
Wichita County,2010,80.22,76.74
Wilson County,2010,79.42,74.18
Woodson County,2010,79.42,74.18
Wyandotte County,2010,77.73,71.78
Adair County,2010,78.47,73.56
Allen County,2010,76.73,72.24
Anderson County,2010,78.69,74.88
Ballard County,2010,78.51,72.12
Barren County,2010,79.21,73.19
Bath County,2010,77.65,70.58
Bell County,2010,74.94,68.76
Boone County,2010,80.43,75.51
Bourbon County,2010,79.08,72.4
Boyd County,2010,77.25,72.79
Boyle County,2010,78.7,74.77
Bracken County,2010,76.57,72.04
Breathitt County,2010,75.29,67.5
Breckinridge County,2010,78.63,73.46
Bullitt County,2010,80.16,75.61
Butler County,2010,78.25,73.03
Caldwell County,2010,77.01,73.41
Calloway County,2010,79.64,73.93
Campbell County,2010,78.75,74.7
Carlisle County,2010,78.51,72.12
Carroll County,2010,77.61,73.15
Carter County,2010,77.55,70.93
Casey County,2010,76.49,71.02
Christian County,2010,77.71,72.18
Clark County,2010,77.59,73.41
Clay County,2010,74.12,68.7
Clinton County,2010,77.32,71.22
Crittenden County,2010,78.08,73.59
Cumberland County,2010,77.32,71.22
Daviess County,2010,78.9,74.31
Edmonson County,2010,78.25,73.03
Elliott County,2010,76.97,72.13
Estill County,2010,76.16,69.85
Fayette County,2010,80.04,76.15
Fleming County,2010,77.65,70.58
Floyd County,2010,76.23,66.59
Franklin County,2010,78.62,74.48
Fulton County,2010,77.88,72.41
Gallatin County,2010,77.14,72.7
Garrard County,2010,79.21,73.87
Grant County,2010,77.14,72.7
Graves County,2010,77.88,72.41
Grayson County,2010,77.26,72.01
Green County,2010,78.14,72.6
Greenup County,2010,78.28,72.76
Hancock County,2010,78.63,73.46
Hardin County,2010,78.58,74.04
Harlan County,2010,74.86,68.1
Harrison County,2010,77.43,71.74
Hart County,2010,79,72.99
Henderson County,2010,77.31,72.79
Henry County,2010,78.31,72.03
Hickman County,2010,77.88,72.41
Hopkins County,2010,77.18,72.42
Jackson County,2010,76.16,69.85
Jefferson County,2010,79.08,74.17
Jessamine County,2010,79.27,74.59
Johnson County,2010,75.55,69.65
Kenton County,2010,78.55,74.18
Knott County,2010,76.42,70.16
Knox County,2010,76.31,69.64
Larue County,2010,79,72.99
Laurel County,2010,77.24,71.48
Lawrence County,2010,76.97,72.13
Lee County,2010,76.72,68.51
Leslie County,2010,74.12,68.7
Letcher County,2010,76.41,68.94
Lewis County,2010,77.38,71.33
Lincoln County,2010,78.14,71.43
Livingston County,2010,77.8,73.12
Logan County,2010,77.21,72.98
Lyon County,2010,78.08,73.59
McCracken County,2010,78.51,72.12
McCreary County,2010,75.93,71.87
McLean County,2010,77.29,71.66
Madison County,2010,78.34,74.72
Magoffin County,2010,76.03,71.35
Marion County,2010,78.4,73.38
Marshall County,2010,77.8,73.12
Martin County,2010,75.55,69.65
Mason County,2010,77.9,72.87
Meade County,2010,79.52,74.44
Menifee County,2010,76.13,69.02
Mercer County,2010,77.83,73.41
Metcalfe County,2010,78.14,72.6
Monroe County,2010,76.73,72.24
Montgomery County,2010,78.7,72.78
Morgan County,2010,76.03,71.35
Muhlenberg County,2010,77.16,71.64
Nelson County,2010,78.89,74.33
Nicholas County,2010,77.43,71.74
Ohio County,2010,78.19,73.84
Oldham County,2010,81.12,76.93
Owen County,2010,77.61,73.15
Owsley County,2010,75.29,67.5
Pendleton County,2010,76.57,72.04
Perry County,2010,72.65,66.52
Pike County,2010,75.03,67.5
Powell County,2010,76.13,69.02
Pulaski County,2010,78.12,72.29
Robertson County,2010,76.57,72.04
Rockcastle County,2010,76.39,71.49
Rowan County,2010,78.2,72.32
Russell County,2010,77.84,72.79
Scott County,2010,78.46,76.23
Shelby County,2010,80.15,75.87
Simpson County,2010,78.47,73.28
Spencer County,2010,78.69,74.88
Taylor County,2010,79.85,72.23
Todd County,2010,77.21,72.98
Trigg County,2010,77.01,73.41
Trimble County,2010,78.31,72.03
Union County,2010,77.61,72.79
Warren County,2010,79,75.47
Washington County,2010,78.4,73.38
Wayne County,2010,78.92,74.02
Webster County,2010,77.29,71.66
Whitley County,2010,75.45,70.83
Wolfe County,2010,76.72,68.51
Woodford County,2010,81.03,75.03
Acadia Parish,2010,76.13,70.08
Allen Parish,2010,79.4,74.79
Ascension Parish,2010,80.02,74.22
Assumption Parish,2010,78.62,73.13
Avoyelles Parish,2010,77.24,70.31
Beauregard Parish,2010,76.99,72.67
Bienville Parish,2010,76.07,70
Bossier Parish,2010,79.95,74.37
Caddo Parish,2010,76.78,71.53
Calcasieu Parish,2010,77.29,71.63
Caldwell Parish,2010,76.11,70.3
Cameron Parish,2010,78.43,70.13
Catahoula Parish,2010,76.11,70.3
Claiborne Parish,2010,76.85,72.86
Concordia Parish,2010,76.72,69.89
De Soto Parish,2010,77.44,71.02
East Baton Rouge Parish,2010,78.7,73.33
East Carroll Parish,2010,75.8,70.44
East Feliciana Parish,2010,77.52,70.73
Evangeline Parish,2010,76.51,70.29
Franklin Parish,2010,76.49,70.64
Grant Parish,2010,77.38,72.08
Iberia Parish,2010,76.88,71.88
Iberville Parish,2010,78.3,72.83
Jackson Parish,2010,76.73,71.91
Jefferson Parish,2010,79.66,73.87
Jefferson Davis Parish,2010,78.43,70.13
Lafayette Parish,2010,79.34,74.1
Lafourche Parish,2010,79.73,73.62
La Salle Parish,2010,77.65,73.15
Lincoln Parish,2010,78.52,73.27
Livingston Parish,2010,78.57,72.43
Madison Parish,2010,75.85,69.28
Morehouse Parish,2010,76.12,69.82
Natchitoches Parish,2010,77.51,72.36
Orleans Parish,2010,79.17,71.7
Ouachita Parish,2010,78.08,71.55
Plaquemines Parish,2010,79.65,73.93
Pointe Coupee Parish,2010,79.36,73.56
Rapides Parish,2010,78.14,71.67
Red River Parish,2010,76.07,70
Richland Parish,2010,75.85,69.28
Sabine Parish,2010,76.95,73.2
St. Bernard Parish,2010,75.11,70.49
St. Charles Parish,2010,78.55,74.58
St. Helena Parish,2010,77.52,70.73
St. James Parish,2010,78.79,73.24
St. John the Baptist Parish,2010,76.62,71.44
St. Landry Parish,2010,75.57,70.29
St. Martin Parish,2010,77.92,72.48
St. Mary Parish,2010,77.89,72.33
St. Tammany Parish,2010,80.23,75
Tangipahoa Parish,2010,76.82,70.78
Tensas Parish,2010,76.72,69.89
Terrebonne Parish,2010,77.09,72.39
Union Parish,2010,77.13,72.93
Vermilion Parish,2010,78.66,73.02
Vernon Parish,2010,78.48,73.56
Washington Parish,2010,76.24,69.69
Webster Parish,2010,76.45,70.3
West Baton Rouge Parish,2010,79.79,73.9
West Carroll Parish,2010,75.8,70.44
West Feliciana Parish,2010,79.79,73.9
Winn Parish,2010,75.2,71.65
Androscoggin County,2010,80.18,75.57
Aroostook County,2010,81,75.57
Cumberland County,2010,82.07,77.81
Franklin County,2010,80.05,76.41
Hancock County,2010,81.93,77.03
Kennebec County,2010,79.12,75.87
Knox County,2010,81.72,77.08
Lincoln County,2010,81.66,77.19
Oxford County,2010,80.22,76
Penobscot County,2010,80.15,75.54
Piscataquis County,2010,80.1,74.59
Sagadahoc County,2010,81.15,77.69
Somerset County,2010,79.47,74.71
Waldo County,2010,80.43,76.61
Washington County,2010,79.82,73.74
York County,2010,81.87,77.42
Allegany County,2010,78.77,75.11
Anne Arundel County,2010,81.11,76.78
Baltimore County,2010,80.8,75.9
Calvert County,2010,80.95,76.54
Caroline County,2010,78.9,74.31
Carroll County,2010,81.74,76.65
Cecil County,2010,78.74,73.5
Charles County,2010,80.23,75.56
Dorchester County,2010,79.19,74.26
Frederick County,2010,82.2,78.24
Garrett County,2010,80.66,75.43
Harford County,2010,81.29,76.71
Howard County,2010,83.01,80.41
Kent County,2010,81.29,74.67
Montgomery County,2010,84.87,81.57
Prince Georges County,2010,79.78,74.81
Queen Annes County,2010,81.68,77.74
St. Marys County,2010,80.57,76.02
Somerset County,2010,78.09,73.98
Talbot County,2010,81.73,77.08
Washington County,2010,79.53,75.94
Wicomico County,2010,79.06,73.67
Worcester County,2010,81.4,76.33
Baltimore City,2010,76.03,68.94
Barnstable County,2010,83.06,77.59
Berkshire County,2010,82.18,77.38
Bristol County,2010,81.73,76.22
Dukes County,2010,82.68,79.31
Essex County,2010,82.62,78.21
Franklin County,2010,82.49,77.65
Hampden County,2010,81.04,75.8
Hampshire County,2010,82.41,77.67
Middlesex County,2010,83.21,79.27
Nantucket County,2010,83.06,77.59
Norfolk County,2010,83.16,79.07
Plymouth County,2010,81.38,76.91
Suffolk County,2010,82.12,76.4
Worcester County,2010,81.68,77.42
Alcona County,2010,79.63,73.78
Alger County,2010,80.87,76.04
Allegan County,2010,80.58,77.08
Alpena County,2010,80.4,75.44
Antrim County,2010,81.81,77.03
Arenac County,2010,78.4,74.15
Baraga County,2010,80.68,75.89
Barry County,2010,80.89,77.55
Bay County,2010,79.97,75.1
Benzie County,2010,81.27,76.53
Berrien County,2010,79.86,75.01
Branch County,2010,79.6,75.03
Calhoun County,2010,78.36,72.99
Cass County,2010,80.44,74.58
Charlevoix County,2010,81.07,76.73
Cheboygan County,2010,80.34,76.43
Chippewa County,2010,80.1,77.37
Clare County,2010,78.76,73.39
Clinton County,2010,82.59,78.49
Crawford County,2010,79.05,75.08
Delta County,2010,81.79,76.49
Dickinson County,2010,81.52,77.14
Eaton County,2010,80.96,77.46
Emmet County,2010,81.04,78.26
Genesee County,2010,78.37,73.25
Gladwin County,2010,79.47,74.29
Gogebic County,2010,79.43,75.17
Grand Traverse County,2010,81.82,77.18
Gratiot County,2010,79.08,75.05
Hillsdale County,2010,80.45,74.74
Houghton County,2010,79.89,75.61
Huron County,2010,80.55,75.1
Ingham County,2010,80.22,76.7
Ionia County,2010,79.28,75.33
Iosco County,2010,79.93,75.13
Iron County,2010,80.68,75.89
Isabella County,2010,80.9,75.8
Jackson County,2010,80.41,75.49
Kalamazoo County,2010,79.86,75.64
Kalkaska County,2010,79.95,75.19
Kent County,2010,81.7,77.54
Keweenaw County,2010,79.89,75.61
Lake County,2010,80.35,75.35
Lapeer County,2010,80.01,75.39
Leelanau County,2010,83.34,80.41
Lenawee County,2010,80.16,76.19
Livingston County,2010,81.65,77.9
Luce County,2010,81.03,75.54
Mackinac County,2010,81.03,75.54
Macomb County,2010,80.65,75.69
Manistee County,2010,80.99,76.72
Marquette County,2010,81.45,76.62
Mason County,2010,80.42,76.19
Mecosta County,2010,81.41,76.43
Menominee County,2010,81.68,77.47
Midland County,2010,82.28,77.55
Missaukee County,2010,79.33,75.89
Monroe County,2010,80.16,75.91
Montcalm County,2010,79.8,75.64
Montmorency County,2010,79.59,74.97
Muskegon County,2010,79.93,74.57
Newaygo County,2010,79.87,75.24
Oakland County,2010,81.39,77.63
Oceana County,2010,80.39,75.46
Ogemaw County,2010,79.6,74.51
Ontonagon County,2010,79.43,75.17
Osceola County,2010,80.35,75.35
Oscoda County,2010,79.63,73.78
Otsego County,2010,81.02,75.53
Ottawa County,2010,82.78,79.8
Presque Isle County,2010,79.59,74.97
Roscommon County,2010,79.88,74.87
Saginaw County,2010,79.68,74.65
St. Clair County,2010,79.17,74.24
St. Joseph County,2010,79.03,74.01
Sanilac County,2010,80.26,75.2
Schoolcraft County,2010,80.87,76.04
Shiawassee County,2010,79.45,74
Tuscola County,2010,79.58,74.28
Van Buren County,2010,79.23,73.88
Washtenaw County,2010,81.91,79.04
Wayne County,2010,77.96,72.19
Wexford County,2010,79.18,75.89
Aitkin County,2010,82.62,77.59
Anoka County,2010,82.85,78.3
Becker County,2010,80.79,76.47
Beltrami County,2010,81.29,75.78
Benton County,2010,81.99,76.95
Big Stone County,2010,82.27,77.56
Blue Earth County,2010,83.06,78.05
Brown County,2010,83.86,77.64
Carlton County,2010,80.34,76.36
Carver County,2010,83.03,79.72
Cass County,2010,80.86,76.84
Chippewa County,2010,82.34,78.41
Chisago County,2010,81.78,77.8
Clay County,2010,81.7,78.29
Clearwater County,2010,81.36,76.24
Cook County,2010,82.43,77.17
Cottonwood County,2010,82.53,76.53
Crow Wing County,2010,81.87,77.91
Dakota County,2010,83.16,79.46
Dodge County,2010,81.98,77.33
Douglas County,2010,82.29,79.02
Faribault County,2010,83.61,76.77
Fillmore County,2010,82.95,78.04
Freeborn County,2010,81.86,77.72
Goodhue County,2010,81.98,77.67
Grant County,2010,82.86,78.03
Hennepin County,2010,82.58,78.64
Houston County,2010,83.07,78.08
Hubbard County,2010,81.75,77.47
Isanti County,2010,82.69,77.91
Itasca County,2010,82.28,76.68
Jackson County,2010,82.59,78.22
Kanabec County,2010,80.36,76.28
Kandiyohi County,2010,83.16,78.78
Kittson County,2010,83.03,76.92
Koochiching County,2010,81.49,76.37
Lac qui Parle County,2010,82.27,77.56
Lake County,2010,82.43,77.17
Lake of the Woods County,2010,81.49,76.37
Le Sueur County,2010,83,78.13
Lincoln County,2010,82.22,77
Lyon County,2010,81.56,77.23
McLeod County,2010,82.45,77.64
Mahnomen County,2010,81.36,76.24
Marshall County,2010,83.03,76.92
Martin County,2010,82.81,77.46
Meeker County,2010,82.18,77.73
Mille Lacs County,2010,79.95,75.48
Morrison County,2010,82.21,77.17
Mower County,2010,82.97,77.27
Murray County,2010,82.49,76.97
Nicollet County,2010,83.25,78.54
Nobles County,2010,82.59,78.22
Norman County,2010,80.79,76.47
Olmsted County,2010,83.6,79.49
Otter Tail County,2010,82.86,78.03
Pennington County,2010,81.36,76.24
Pine County,2010,80.68,76.35
Pipestone County,2010,82.22,77
Polk County,2010,81.24,75.93
Pope County,2010,83.04,78.04
Ramsey County,2010,82.19,77.37
Red Lake County,2010,81.24,75.93
Redwood County,2010,82.53,77.21
Renville County,2010,80.94,76.39
Rice County,2010,81.88,79.17
Rock County,2010,82.49,76.97
Roseau County,2010,82.25,77.31
St. Louis County,2010,80.97,76.38
Scott County,2010,83.27,79.49
Sherburne County,2010,81.9,78.77
Sibley County,2010,82.85,77.1
Stearns County,2010,84.13,79.69
Steele County,2010,83.17,78.42
Stevens County,2010,83.04,78.04
Swift County,2010,82.34,78.41
Todd County,2010,82.78,77.8
Traverse County,2010,82.27,77.56
Wabasha County,2010,82.89,78.9
Wadena County,2010,81.75,77.47
Waseca County,2010,82.89,79.4
Washington County,2010,82.92,79.5
Watonwan County,2010,82.53,76.53
Wilkin County,2010,82.86,78.03
Winona County,2010,81.62,77.79
Wright County,2010,81.78,78.64
Yellow Medicine County,2010,82.53,77.21
Adams County,2010,76.36,71.11
Alcorn County,2010,77.5,70.74
Amite County,2010,75.73,70.86
Attala County,2010,76.23,69.04
Benton County,2010,76.08,72.43
Bolivar County,2010,74.32,65.03
Calhoun County,2010,77.25,70.16
Carroll County,2010,77.76,71.49
Chickasaw County,2010,78.37,70.56
Choctaw County,2010,76.72,70.27
Claiborne County,2010,76.08,69.5
Clarke County,2010,76.79,71.78
Clay County,2010,77.99,71.53
Coahoma County,2010,74.56,66.92
Copiah County,2010,76.42,70.11
Covington County,2010,77.76,70.72
DeSoto County,2010,79.55,74.29
Forrest County,2010,76.78,71.16
Franklin County,2010,76.36,71.11
George County,2010,76.98,70.97
Greene County,2010,76.61,71.17
Grenada County,2010,77.49,70.5
Hancock County,2010,79.24,73.65
Harrison County,2010,77.89,72.76
Hinds County,2010,78.45,72.12
Holmes County,2010,74.59,67.87
Humphreys County,2010,75.82,67.95
Issaquena County,2010,76.76,72.17
Itawamba County,2010,77.19,71.28
Jackson County,2010,77.29,72.5
Jasper County,2010,77.12,72.41
Jefferson County,2010,76.08,69.5
Jefferson Davis County,2010,74.95,70.67
Jones County,2010,77.55,72.83
Kemper County,2010,76.81,71.27
Lafayette County,2010,79.63,72.88
Lamar County,2010,80.46,74.75
Lauderdale County,2010,77.83,71.89
Lawrence County,2010,74.95,70.67
Leake County,2010,76.35,69.7
Lee County,2010,77.07,71.2
Leflore County,2010,75.17,68.69
Lincoln County,2010,78.04,70.82
Lowndes County,2010,78.74,73.32
Madison County,2010,76.84,72.29
Marion County,2010,75.44,68.93
Marshall County,2010,76.38,70.32
Monroe County,2010,78.9,71.79
Montgomery County,2010,77.76,71.49
Neshoba County,2010,75.75,70.54
Newton County,2010,77.66,70.97
Noxubee County,2010,76.81,71.27
Oktibbeha County,2010,78.95,74.36
Panola County,2010,75.52,69.1
Pearl River County,2010,77.27,71.17
Perry County,2010,76.61,71.17
Pike County,2010,75.01,68.84
Pontotoc County,2010,79.43,73.46
Prentiss County,2010,77.78,71.7
Quitman County,2010,73.36,66.7
Rankin County,2010,79.95,74.61
Scott County,2010,76.69,69.04
Sharkey County,2010,75.82,67.95
Simpson County,2010,77.57,69.94
Smith County,2010,78.45,70.87
Stone County,2010,76.98,70.97
Sunflower County,2010,73.85,66.92
Tallahatchie County,2010,75.55,70.32
Tate County,2010,77.56,71.42
Tippah County,2010,76.08,72.43
Tishomingo County,2010,77.98,70.6
Tunica County,2010,73.36,66.7
Union County,2010,78.43,73.36
Walthall County,2010,76.74,69.72
Warren County,2010,76.68,71.43
Washington County,2010,74.09,67.1
Wayne County,2010,76.98,70.9
Webster County,2010,76.72,70.27
Wilkinson County,2010,75.73,70.86
Winston County,2010,77.67,70.93
Yalobusha County,2010,75.55,70.32
Yazoo County,2010,76.76,72.17
Adair County,2010,80.52,74.66
Andrew County,2010,80.33,76.47
Atchison County,2010,80.21,76.23
Audrain County,2010,79.22,73.75
Barry County,2010,78.47,73.91
Barton County,2010,79.21,74.5
Bates County,2010,80.26,75.05
Benton County,2010,78.97,73.83
Bollinger County,2010,78.39,70.76
Boone County,2010,81.31,76.85
Buchanan County,2010,78.68,73.67
Butler County,2010,76.02,71.24
Caldwell County,2010,79.59,74.97
Callaway County,2010,79.44,75.04
Camden County,2010,81.11,75.81
Cape Girardeau County,2010,80.12,75.66
Carroll County,2010,79.59,74.97
Carter County,2010,77.86,70.23
Cass County,2010,79.34,75.58
Cedar County,2010,79.21,74.5
Chariton County,2010,80.52,75.48
Christian County,2010,80.79,77.39
Clark County,2010,79.42,74.88
Clay County,2010,80.21,76.7
Clinton County,2010,78.77,75.22
Cole County,2010,80.56,75.76
Cooper County,2010,79.29,74.98
Crawford County,2010,78.37,72.89
Dade County,2010,78.19,73.72
Dallas County,2010,78.34,73.95
Daviess County,2010,79.74,75.64
DeKalb County,2010,80.33,76.47
Dent County,2010,78.76,71.95
Douglas County,2010,79.48,74.2
Dunklin County,2010,75.42,68.99
Franklin County,2010,79.82,73.19
Gasconade County,2010,80.02,73.99
Gentry County,2010,79.74,75.64
Greene County,2010,79.46,74.99
Grundy County,2010,79.66,74.31
Harrison County,2010,79.74,75.64
Henry County,2010,78.8,73.25
Hickory County,2010,80.04,73.38
Holt County,2010,80.21,76.23
Howard County,2010,80.52,75.48
Howell County,2010,77.95,73.5
Iron County,2010,77.86,70.23
Jackson County,2010,78.9,73.91
Jasper County,2010,78.11,74.41
Jefferson County,2010,78.31,73.92
Johnson County,2010,79.91,75.7
Knox County,2010,80.09,74.29
Laclede County,2010,79,73.29
Lafayette County,2010,79.11,75.42
Lawrence County,2010,79.62,73.19
Lewis County,2010,79.42,74.88
Lincoln County,2010,78.49,75.03
Linn County,2010,79.36,73.84
Livingston County,2010,79.36,73.84
McDonald County,2010,78.29,71.55
Macon County,2010,80.09,74.29
Madison County,2010,78.39,70.76
Maries County,2010,80.43,75.66
Marion County,2010,79.33,74.76
Mercer County,2010,80.52,74.66
Miller County,2010,79.21,73.38
Mississippi County,2010,75.38,69.33
Moniteau County,2010,79.29,74.98
Monroe County,2010,80.92,76.33
Montgomery County,2010,80.02,73.99
Morgan County,2010,78.74,74.01
New Madrid County,2010,75.38,69.33
Newton County,2010,79.41,73.76
Nodaway County,2010,80.21,76.23
Oregon County,2010,79.33,72.78
Osage County,2010,80.43,75.66
Ozark County,2010,79.48,74.2
Pemiscot County,2010,75.8,68.11
Perry County,2010,79.81,74.58
Pettis County,2010,78.97,75.28
Phelps County,2010,79.22,74.19
Pike County,2010,79.53,73.62
Platte County,2010,81.58,77.97
Polk County,2010,78.19,73.72
Pulaski County,2010,78.91,74.37
Putnam County,2010,80.52,74.66
Ralls County,2010,80.92,76.33
Randolph County,2010,78.72,74.07
Ray County,2010,78.25,74.19
Reynolds County,2010,77.86,70.23
Ripley County,2010,76.02,71.24
St. Charles County,2010,82.02,77.72
St. Clair County,2010,80.04,73.38
St. Genevieve County,2010,80.68,75.52
St. Francois County,2010,77.98,72.57
St. Louis County,2010,81.05,76.15
Saline County,2010,79.37,75.02
Schuyler County,2010,80.52,74.66
Scotland County,2010,79.42,74.88
Scott County,2010,78.27,71.63
Shannon County,2010,79.33,72.78
Shelby County,2010,80.09,74.29
Stoddard County,2010,78.05,72.26
Stone County,2010,81.65,75.93
Sullivan County,2010,79.66,74.31
Taney County,2010,81.37,75.14
Texas County,2010,79.31,73.48
Vernon County,2010,79.17,73.02
Warren County,2010,81.51,74.84
Washington County,2010,76.5,71.3
Wayne County,2010,78.05,72.26
Webster County,2010,78.35,74.96
Worth County,2010,79.74,75.64
Wright County,2010,77.7,73.68
St. Louis City,2010,76.98,69.69
Beaverhead County,2010,79.68,76.38
Big Horn County,2010,79.63,75.07
Blaine County,2010,79.55,72.89
Broadwater County,2010,81.12,76.28
Carbon County,2010,79.63,75.07
Carter County,2010,80.15,75.79
Cascade County,2010,81.1,75.46
Chouteau County,2010,79.55,72.89
Custer County,2010,80.15,75.79
Daniels County,2010,78.86,72.19
Dawson County,2010,80.37,75.82
Deer Lodge County,2010,79.68,76.38
Fallon County,2010,81.02,76.86
Fergus County,2010,80.38,76.14
Flathead County,2010,81.22,76.88
Gallatin County and Yellowstone National Park,2010,81.81,79.06
Garfield County,2010,81.02,76.86
Glacier County,2010,79.55,72.89
Golden Valley County,2010,79.82,76.42
Granite County,2010,81.22,76.88
Hill County,2010,80.81,75.75
Jefferson County,2010,81.12,76.28
Judith Basin County,2010,81.1,75.46
Lake County,2010,80.82,74.63
Lewis and Clark County,2010,80.5,76.1
Liberty County,2010,80.81,75.75
